nested_records/nesting_to_many_relationships/film_title_actor_name_category_name
Problem:
Actors not grouped, cartesian product as result


Query Sql String:
select `Film`.`TITLE`, `ACTOR`.`FIRST_NAME`, `ACTOR`.`LAST_NAME`, `category`.`name` from `ACTOR` join `FILM_ACTOR` on `ACTOR`.`ACTOR_ID` = `FILM_ACTOR`.`ACTOR_ID` join `Film` on `FILM_ACTOR`.`FILM_ID` = `Film`.`FILM_ID` join `film_category` on `Film`.`FILM_ID` = `film_category`.`film_id` join `category` on `film_category`.`category_id` = `category`.`category_id` order by 1, 2, 3, 4
The formatted plan as returned by the database:
 +----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|  id|select_type|table        |partitions|type  |possible_keys                    |key                      |key_len|ref                         |rows|filtered|Extra                          |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|   1|SIMPLE     |category     |{null}    |ALL   |PRIMARY                          |{null}                   |{null} |{null}                      |  16|   100.0|Using temporary; Using filesort|
|   1|SIMPLE     |film_category|{null}    |ref   |PRIMARY,fk_film_category_category|fk_film_category_category|4      |sakila.category.category_id |  62|   100.0|Using index                    |
|   1|SIMPLE     |Film         |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.film_category.film_id|   1|   100.0|{null}                         |
|   1|SIMPLE     |FILM_ACTOR   |{null}    |ref   |PRIMARY,idx_fk_film_id           |idx_fk_film_id           |4      |sakila.film_category.film_id|   5|   100.0|Using index                    |
|   1|SIMPLE     |ACTOR        |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.FILM_ACTOR.actor_id  |   1|   100.0|{null}                         |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+

The cost the database associated with the execution of the query:  NaN
The estimated number of rows (cardinality) that is to be returned by the query: 16.0
The actual number of rows (cardinality) returned by the query:  5462

Result Records:
  +----------------+----------+---------+-----------+
|TITLE           |FIRST_NAME|LAST_NAME|name       |
|STAGECOACH AR...|KIRSTEN   |AKROYD   |Action     |
|STAGECOACH AR...|MORGAN    |HOPKINS  |Action     |
|STAGECOACH AR...|SANDRA    |PECK     |Action     |
|STAGECOACH AR...|SEAN      |GUINESS  |Action     |
|STAGECOACH AR...|WOODY     |JOLIE    |Action     |
|STALLION SUND...|JON       |CHASE    |Sci-Fi     |
|STALLION SUND...|KENNETH   |PESCI    |Sci-Fi     |
|STALLION SUND...|KEVIN     |GARLAND  |Sci-Fi     |
|STALLION SUND...|RIP       |WINSLET  |Sci-Fi     |
|STALLION SUND...|TOM       |MCKELLEN |Sci-Fi     |
|STALLION SUND...|VAL       |BOLGER   |Sci-Fi     |
|STALLION SUND...|WOODY     |JOLIE    |Sci-Fi     |
|STAMPEDE DIST...|CATE      |HARRIS   |Games      |
|STAMPEDE DIST...|MAE       |HOFFMAN  |Games      |
|STAMPEDE DIST...|NATALIE   |HOPKINS  |Games      |
|STAMPEDE DIST...|RIP       |WINSLET  |Games      |
|STAMPEDE DIST...|VAL       |BOLGER   |Games      |
|STAMPEDE DIST...|VIVIEN    |BASINGER |Games      |
|STAR OPERATION  |JOHNNY    |LOLLOB...|Sports     |
|STAR OPERATION  |MORGAN    |MCDORMAND|Sports     |
|STAR OPERATION  |MORGAN    |WILLIAMS |Sports     |
|STAR OPERATION  |SUSAN     |DAVIS    |Sports     |
|STAR OPERATION  |WILL      |WILSON   |Sports     |
|STATE WASTELAND |DAN       |TORN     |Games      |
|STATE WASTELAND |ED        |MANSFIELD|Games      |
|STATE WASTELAND |JADA      |RYDER    |Games      |
|STATE WASTELAND |MERYL     |GIBSON   |Games      |
|STATE WASTELAND |PENELOPE  |PINKETT  |Games      |
|STATE WASTELAND |SANDRA    |KILMER   |Games      |
|STATE WASTELAND |WILLIAM   |HACKMAN  |Games      |
|STEEL SANTA     |JAMES     |PITT     |Classics   |
|STEEL SANTA     |MARY      |KEITEL   |Classics   |
|STEEL SANTA     |UMA       |WOOD     |Classics   |
|STEERS ARMAGE...|DAN       |HARRIS   |Sports     |
|STEERS ARMAGE...|DAN       |STREEP   |Sports     |
|STEERS ARMAGE...|FAY       |WOOD     |Sports     |
|STEERS ARMAGE...|OPRAH     |KILMER   |Sports     |
|STEPMOM DREAM   |ANGELA    |WITHER...|Foreign    |
|STEPMOM DREAM   |DEBBIE    |AKROYD   |Foreign    |
|STEPMOM DREAM   |MICHAEL   |BOLGER   |Foreign    |
|STEPMOM DREAM   |WALTER    |TORN     |Foreign    |
|STING PERSONAL  |AUDREY    |OLIVIER  |New        |
|STING PERSONAL  |BEN       |HARRIS   |New        |
|STING PERSONAL  |GENE      |WILLIS   |New        |
|STING PERSONAL  |GRACE     |MOSTEL   |New        |
|STING PERSONAL  |HARRISON  |BALE     |New        |
|STING PERSONAL  |KEVIN     |GARLAND  |New        |
|STING PERSONAL  |SPENCER   |DEPP     |New        |
|STOCK GLASS     |CAMERON   |ZELLWEGER|New        |
|STOCK GLASS     |GARY      |PHOENIX  |New        |
|STOCK GLASS     |JEFF      |SILVER...|New        |
|STOCK GLASS     |KENNETH   |HOFFMAN  |New        |
|STOCK GLASS     |LIZA      |BERGMAN  |New        |
|STOCK GLASS     |MINNIE    |KILMER   |New        |
|STOCK GLASS     |VIVIEN    |BERGEN   |New        |
|STONE FIRE      |MILLA     |KEITEL   |Travel     |
|STORM HAPPINESS |CATE      |HARRIS   |Animation  |
|STORM HAPPINESS |CHRISTO...|BERRY    |Animation  |
|STORM HAPPINESS |GINA      |DEGENERES|Animation  |
|STORM HAPPINESS |GREGORY   |GOODING  |Animation  |
|STORM HAPPINESS |IAN       |TANDY    |Animation  |
|STORM HAPPINESS |KENNETH   |HOFFMAN  |Animation  |
|STORM HAPPINESS |OLYMPIA   |PFEIFFER |Animation  |
|STORM HAPPINESS |ROCK      |DUKAKIS  |Animation  |
|STORY SIDE      |ANGELINA  |ASTAIRE  |Action     |
|STORY SIDE      |HARVEY    |HOPE     |Action     |
|STORY SIDE      |RUSSELL   |CLOSE    |Action     |
|STORY SIDE      |SPENCER   |DEPP     |Action     |
|STORY SIDE      |ZERO      |CAGE     |Action     |
|STRAIGHT HOURS  |BURT      |TEMPLE   |Sports     |
|STRAIGHT HOURS  |DAN       |HARRIS   |Sports     |
|STRAIGHT HOURS  |HUMPHREY  |WILLIS   |Sports     |
|STRANGELOVE D...|ALAN      |DREYFUSS |Children   |
|STRANGELOVE D...|ANGELA    |HUDSON   |Children   |
|STRANGELOVE D...|CUBA      |ALLEN    |Children   |
|STRANGELOVE D...|ED        |GUINESS  |Children   |
|STRANGELOVE D...|GROUCHO   |SINATRA  |Children   |
|STRANGELOVE D...|JUDE      |CRUISE   |Children   |
|STRANGELOVE D...|MICHAEL   |BENING   |Children   |
|STRANGELOVE D...|RAY       |JOHANSSON|Children   |
|STRANGELOVE D...|WALTER    |TORN     |Children   |
|STRANGER STRA...|AUDREY    |OLIVIER  |Children   |
|STRANGER STRA...|CUBA      |BIRCH    |Children   |
|STRANGER STRA...|DUSTIN    |TAUTOU   |Children   |
|STRANGER STRA...|HELEN     |VOIGHT   |Children   |
|STRANGER STRA...|MAE       |HOFFMAN  |Children   |
|STRANGER STRA...|MICHAEL   |BENING   |Children   |
|STRANGER STRA...|SANDRA    |KILMER   |Children   |
|STRANGER STRA...|TOM       |MCKELLEN |Children   |
|STRANGER STRA...|VAL       |BOLGER   |Children   |
|STRANGERS GRA...|JAYNE     |NOLTE    |Horror     |
|STRANGERS GRA...|JULIA     |MCQUEEN  |Horror     |
|STRANGERS GRA...|NICK      |STALLONE |Horror     |
|STRANGERS GRA...|SEAN      |WILLIAMS |Horror     |
|STRANGERS GRA...|ZERO      |CAGE     |Horror     |
|STREAK RIDGEMONT|DARYL     |WAHLBERG |Documentary|
|STREAK RIDGEMONT|SANDRA    |KILMER   |Documentary|
|STREAK RIDGEMONT|SEAN      |GUINESS  |Documentary|
|STREETCAR INT...|CHRISTIAN |AKROYD   |Horror     |
|STREETCAR INT...|ELLEN     |PRESLEY  |Horror     |
|STREETCAR INT...|LAURENCE  |BULLOCK  |Horror     |
|STREETCAR INT...|MICHELLE  |MCCONA...|Horror     |
|STREETCAR INT...|RUSSELL   |BACALL   |Horror     |
|STREETCAR INT...|SANDRA    |KILMER   |Horror     |
|STREETCAR INT...|VIVIEN    |BERGEN   |Horror     |
|STRICTLY SCAR...|ALAN      |DREYFUSS |Comedy     |
|STRICTLY SCAR...|DARYL     |CRAWFORD |Comedy     |
|STRICTLY SCAR...|GREG      |CHAPLIN  |Comedy     |
|STRICTLY SCAR...|WHOOPI    |HURT     |Comedy     |
|SUBMARINE BED   |CHRISTIAN |AKROYD   |Comedy     |
|SUBMARINE BED   |GREGORY   |GOODING  |Comedy     |
|SUBMARINE BED   |GROUCHO   |DUNST    |Comedy     |
|SUBMARINE BED   |JENNIFER  |DAVIS    |Comedy     |
|SUBMARINE BED   |MARY      |KEITEL   |Comedy     |
|SUBMARINE BED   |PENELOPE  |PINKETT  |Comedy     |
|SUBMARINE BED   |RALPH     |CRUZ     |Comedy     |
|SUBMARINE BED   |SCARLETT  |BENING   |Comedy     |
|SUBMARINE BED   |SEAN      |GUINESS  |Comedy     |
|SUBMARINE BED   |SIDNEY    |CROWE    |Comedy     |
|SUBMARINE BED   |WARREN    |JACKMAN  |Comedy     |
|SUGAR WONKA     |CHRISTO...|BERRY    |Animation  |
|SUGAR WONKA     |GINA      |DEGENERES|Animation  |
|SUGAR WONKA     |JADA      |RYDER    |Animation  |
|SUGAR WONKA     |JON       |CHASE    |Animation  |
|SUGAR WONKA     |MATTHEW   |JOHANSSON|Animation  |
|SUICIDES SILENCE|FRANCES   |TOMEI    |Sci-Fi     |
|SUICIDES SILENCE|JULIANNE  |DENCH    |Sci-Fi     |
|SUICIDES SILENCE|RAY       |JOHANSSON|Sci-Fi     |
|SUIT WALLS      |GENE      |HOPKINS  |Games      |
|SUIT WALLS      |JESSICA   |BAILEY   |Games      |
|SUIT WALLS      |MORGAN    |MCDORMAND|Games      |
|SUIT WALLS      |PENELOPE  |PINKETT  |Games      |
|SUIT WALLS      |TOM       |MIRANDA  |Games      |
|SUMMER SCARFACE |ALEC      |WAYNE    |Classics   |
|SUMMER SCARFACE |ANGELINA  |ASTAIRE  |Classics   |
|SUMMER SCARFACE |CATE      |HARRIS   |Classics   |
|SUMMER SCARFACE |DAN       |HARRIS   |Classics   |
|SUMMER SCARFACE |DUSTIN    |TAUTOU   |Classics   |
|SUMMER SCARFACE |EWAN      |GOODING  |Classics   |
|SUMMER SCARFACE |MEG       |HAWKE    |Classics   |
|SUMMER SCARFACE |RUSSELL   |CLOSE    |Classics   |
|SUN CONFESSIONS |CATE      |HARRIS   |Sci-Fi     |
|SUN CONFESSIONS |DAN       |TORN     |Sci-Fi     |
|SUN CONFESSIONS |JADA      |RYDER    |Sci-Fi     |
|SUN CONFESSIONS |LUCILLE   |TRACY    |Sci-Fi     |
|SUN CONFESSIONS |SYLVESTER |DERN     |Sci-Fi     |
|SUNDANCE INVA...|CHARLIZE  |DENCH    |Children   |
|SUNDANCE INVA...|DEBBIE    |AKROYD   |Children   |
|SUNDANCE INVA...|FAY       |WINSLET  |Children   |
|SUNDANCE INVA...|KENNETH   |PALTROW  |Children   |
|SUNDANCE INVA...|LAURENCE  |BULLOCK  |Children   |
|SUNDANCE INVA...|RENEE     |TRACY    |Children   |
|SUNDANCE INVA...|SIDNEY    |CROWE    |Children   |
|SUNRISE LEAGUE  |JOE       |SWANK    |Animation  |
|SUNRISE LEAGUE  |JOHNNY    |LOLLOB...|Animation  |
|SUNRISE LEAGUE  |RUSSELL   |BACALL   |Animation  |
|SUNRISE LEAGUE  |SEAN      |WILLIAMS |Animation  |
|SUNRISE LEAGUE  |TOM       |MIRANDA  |Animation  |
|SUNSET RACER    |ANGELINA  |ASTAIRE  |Family     |
|SUNSET RACER    |GROUCHO   |DUNST    |Family     |
|SUNSET RACER    |MORGAN    |MCDORMAND|Family     |
|SUPER WYOMING   |HUMPHREY  |GARLAND  |Family     |
|SUPER WYOMING   |NICK      |DEGENERES|Family     |
|SUPER WYOMING   |TOM       |MIRANDA  |Family     |
|SUPERFLY TRIP   |DAN       |HARRIS   |Travel     |
|SUPERFLY TRIP   |JOHNNY    |CAGE     |Travel     |
|SUPERFLY TRIP   |MATTHEW   |CARREY   |Travel     |
|SUPERFLY TRIP   |MENA      |HOPPER   |Travel     |
|SUPERFLY TRIP   |RICHARD   |PENN     |Travel     |
|SUPERFLY TRIP   |SEAN      |GUINESS  |Travel     |
|SUPERFLY TRIP   |WARREN    |JACKMAN  |Travel     |
|SUSPECTS QUILLS |GRETA     |KEITEL   |Action     |
|SUSPECTS QUILLS |JAYNE     |SILVER...|Action     |
|SUSPECTS QUILLS |JEFF      |SILVER...|Action     |
|SUSPECTS QUILLS |JOHNNY    |CAGE     |Action     |
|SUSPECTS QUILLS |MICHELLE  |MCCONA...|Action     |
|SUSPECTS QUILLS |MINNIE    |ZELLWEGER|Action     |
|SUSPECTS QUILLS |RUSSELL   |BACALL   |Action     |
|SUSPECTS QUILLS |VIVIEN    |BASINGER |Action     |
|SWARM GOLD      |ANGELINA  |ASTAIRE  |Horror     |
|SWARM GOLD      |BURT      |POSEY    |Horror     |
|SWARM GOLD      |JESSICA   |BAILEY   |Horror     |
|SWARM GOLD      |MATTHEW   |CARREY   |Horror     |
|SWARM GOLD      |SPENCER   |PECK     |Horror     |
|SWARM GOLD      |WOODY     |JOLIE    |Horror     |
|SWEDEN SHINING  |ALBERT    |JOHANSSON|Comedy     |
|SWEDEN SHINING  |KARL      |BERRY    |Comedy     |
|SWEDEN SHINING  |KEVIN     |BLOOM    |Comedy     |
|SWEDEN SHINING  |MARY      |KEITEL   |Comedy     |
|SWEDEN SHINING  |MARY      |TANDY    |Comedy     |
|SWEET BROTHER...|JON       |CHASE    |Travel     |
|SWEET BROTHER...|MERYL     |ALLEN    |Travel     |
|SWEET BROTHER...|MILLA     |KEITEL   |Travel     |
|SWEET BROTHER...|OLYMPIA   |PFEIFFER |Travel     |
|SWEET BROTHER...|RIVER     |DEAN     |Travel     |
|SWEET BROTHER...|SPENCER   |DEPP     |Travel     |
|SWEETHEARTS S...|BEN       |WILLIS   |Children   |
|SWEETHEARTS S...|HELEN     |VOIGHT   |Children   |
|SWEETHEARTS S...|JAYNE     |NOLTE    |Children   |
|SWEETHEARTS S...|JOE       |SWANK    |Children   |
|SWEETHEARTS S...|JULIA     |MCQUEEN  |Children   |
|TADPOLE PARK    |ADAM      |GRANT    |Classics   |
|TADPOLE PARK    |AUDREY    |BAILEY   |Classics   |
|TADPOLE PARK    |ELLEN     |PRESLEY  |Classics   |
|TADPOLE PARK    |GENE      |WILLIS   |Classics   |
|TADPOLE PARK    |GRETA     |MALDEN   |Classics   |
|TADPOLE PARK    |HELEN     |VOIGHT   |Classics   |
|TADPOLE PARK    |JEFF      |SILVER...|Classics   |
|TADPOLE PARK    |MATTHEW   |CARREY   |Classics   |
|TALENTED HOMI...|BURT      |DUKAKIS  |Sports     |
|TALENTED HOMI...|JADA      |RYDER    |Sports     |
|TALENTED HOMI...|JANE      |JACKMAN  |Sports     |
|TALENTED HOMI...|MINNIE    |ZELLWEGER|Sports     |
|TALENTED HOMI...|NICK      |STALLONE |Sports     |
|TARZAN VIDEOTAPE|LAURA     |BRODY    |Horror     |
|TARZAN VIDEOTAPE|TOM       |MCKELLEN |Horror     |
|TARZAN VIDEOTAPE|TOM       |MIRANDA  |Horror     |
|TAXI KICK       |ALBERT    |NOLTE    |Music      |
|TAXI KICK       |BOB       |FAWCETT  |Music      |
|TAXI KICK       |KENNETH   |PALTROW  |Music      |
|TAXI KICK       |MENA      |HOPPER   |Music      |
|TAXI KICK       |SPENCER   |DEPP     |Music      |
|TAXI KICK       |WOODY     |JOLIE    |Music      |
|TEEN APOLLO     |CARMEN    |HUNT     |Travel     |
|TEEN APOLLO     |GREG      |CHAPLIN  |Travel     |
|TEEN APOLLO     |MILLA     |PECK     |Travel     |
|TEEN APOLLO     |NICK      |STALLONE |Travel     |
|TEEN APOLLO     |RIVER     |DEAN     |Travel     |
|TELEGRAPH VOYAGE|CARMEN    |HUNT     |Music      |
|TELEGRAPH VOYAGE|GINA      |DEGENERES|Music      |
|TELEGRAPH VOYAGE|LUCILLE   |DEE      |Music      |
|TELEGRAPH VOYAGE|MICHAEL   |BENING   |Music      |
|TELEGRAPH VOYAGE|THORA     |TEMPLE   |Music      |
|TELEGRAPH VOYAGE|VIVIEN    |BASINGER |Music      |
|TELEGRAPH VOYAGE|WOODY     |HOFFMAN  |Music      |
|TELEMARK HEAR...|GEOFFREY  |HESTON   |Animation  |
|TELEMARK HEAR...|GROUCHO   |SINATRA  |Animation  |
|TELEMARK HEAR...|HARVEY    |HOPE     |Animation  |
|TELEMARK HEAR...|HELEN     |VOIGHT   |Animation  |
|TELEMARK HEAR...|JAYNE     |NOLTE    |Animation  |
|TELEMARK HEAR...|JULIA     |MCQUEEN  |Animation  |
|TELEMARK HEAR...|KARL      |BERRY    |Animation  |
|TELEMARK HEAR...|MICHAEL   |BOLGER   |Animation  |
|TELEMARK HEAR...|SEAN      |GUINESS  |Animation  |
|TELEMARK HEAR...|SISSY     |SOBIESKI |Animation  |
|TELEMARK HEAR...|VIVIEN    |BASINGER |Animation  |
|TEMPLE ATTRAC...|CHRISTO...|WEST     |Horror     |
|TEMPLE ATTRAC...|GROUCHO   |DUNST    |Horror     |
|TEMPLE ATTRAC...|JANE      |JACKMAN  |Horror     |
|TEMPLE ATTRAC...|KENNETH   |PESCI    |Horror     |
|TEMPLE ATTRAC...|MILLA     |PECK     |Horror     |
|TENENBAUMS CO...|CUBA      |BIRCH    |Drama      |
|TENENBAUMS CO...|LAURENCE  |BULLOCK  |Drama      |
|TENENBAUMS CO...|MICHAEL   |BOLGER   |Drama      |
|TENENBAUMS CO...|RICHARD   |PENN     |Drama      |
|TENENBAUMS CO...|SCARLETT  |BENING   |Drama      |
|TEQUILA PAST    |CHRIS     |DEPP     |Children   |
|TEQUILA PAST    |DAN       |TORN     |Children   |
|TEQUILA PAST    |NICK      |STALLONE |Children   |
|TERMINATOR CLUB |HUMPHREY  |WILLIS   |Music      |
|TERMINATOR CLUB |LIZA      |BERGMAN  |Music      |
|TEXAS WATCH     |IAN       |TANDY    |Horror     |
|TEXAS WATCH     |JAYNE     |SILVER...|Horror     |
|TEXAS WATCH     |LIZA      |BERGMAN  |Horror     |
|TEXAS WATCH     |LUCILLE   |DEE      |Horror     |
|TEXAS WATCH     |RIP       |CRAWFORD |Horror     |
|TEXAS WATCH     |SYLVESTER |DERN     |Horror     |
|THEORY MERMAID  |CUBA      |OLIVIER  |Animation  |
|THEORY MERMAID  |FRED      |COSTNER  |Animation  |
|THEORY MERMAID  |JULIA     |FAWCETT  |Animation  |
|THEORY MERMAID  |MARY      |KEITEL   |Animation  |
|THEORY MERMAID  |MENA      |HOPPER   |Animation  |
|THEORY MERMAID  |WILL      |WILSON   |Animation  |
|THIEF PELICAN   |HARRISON  |BALE     |Animation  |
|THIEF PELICAN   |JAMES     |PITT     |Animation  |
|THIEF PELICAN   |JAYNE     |NOLTE    |Animation  |
|THIEF PELICAN   |JOHNNY    |CAGE     |Animation  |
|THIEF PELICAN   |KIRSTEN   |PALTROW  |Animation  |
|THIEF PELICAN   |RENEE     |TRACY    |Animation  |
|THIEF PELICAN   |WARREN    |NOLTE    |Animation  |
|THIN SAGEBRUSH  |RALPH     |CRUZ     |Documentary|
|THIN SAGEBRUSH  |ZERO      |CAGE     |Documentary|
|TIES HUNGER     |JAYNE     |NOLTE    |Children   |
|TIES HUNGER     |JOE       |SWANK    |Children   |
|TIES HUNGER     |JULIA     |MCQUEEN  |Children   |
|TIES HUNGER     |KIRSTEN   |AKROYD   |Children   |
|TIES HUNGER     |PARKER    |GOLDBERG |Children   |
|TIES HUNGER     |WILL      |WILSON   |Children   |
|TIGHTS DAWN     |IAN       |TANDY    |Sports     |
|TIGHTS DAWN     |MORGAN    |HOPKINS  |Sports     |
|TIGHTS DAWN     |TOM       |MIRANDA  |Sports     |
|TIGHTS DAWN     |VIVIEN    |BERGEN   |Sports     |
|TIGHTS DAWN     |WILLIAM   |HACKMAN  |Sports     |
|TIMBERLAND SKY  |BEN       |HARRIS   |Classics   |
|TIMBERLAND SKY  |CHRISTO...|WEST     |Classics   |
|TIMBERLAND SKY  |GARY      |PHOENIX  |Classics   |
|TIMBERLAND SKY  |JUDE      |CRUISE   |Classics   |
|TITANIC BOONDOCK|BETTE     |NICHOLSON|Animation  |
|TITANIC BOONDOCK|DAN       |HARRIS   |Animation  |
|TITANIC BOONDOCK|EWAN      |GOODING  |Animation  |
|TITANIC BOONDOCK|GEOFFREY  |HESTON   |Animation  |
|TITANIC BOONDOCK|JAYNE     |NOLTE    |Animation  |
|TITANIC BOONDOCK|JULIANNE  |DENCH    |Animation  |
|TITANIC BOONDOCK|MARY      |KEITEL   |Animation  |
|TITANIC BOONDOCK|MATTHEW   |CARREY   |Animation  |
|TITANIC BOONDOCK|OLYMPIA   |PFEIFFER |Animation  |
|TITANIC BOONDOCK|PENELOPE  |CRONYN   |Animation  |
|TITANIC BOONDOCK|WARREN    |NOLTE    |Animation  |
|TITANIC BOONDOCK|WILL      |WILSON   |Animation  |
|TITANS JERK     |CAMERON   |WRAY     |Sci-Fi     |
|TITANS JERK     |DAN       |HARRIS   |Sci-Fi     |
|TITANS JERK     |GREG      |CHAPLIN  |Sci-Fi     |
|TITANS JERK     |KIM       |ALLEN    |Sci-Fi     |
|TITANS JERK     |KIRSTEN   |PALTROW  |Sci-Fi     |
|TITANS JERK     |SIDNEY    |CROWE    |Sci-Fi     |
|TITANS JERK     |WOODY     |JOLIE    |Sci-Fi     |
|TOMATOES HELL...|ANGELA    |WITHER...|Travel     |
|TOMATOES HELL...|CAMERON   |ZELLWEGER|Travel     |
|TOMATOES HELL...|GROUCHO   |DUNST    |Travel     |
|TOMATOES HELL...|JODIE     |DEGENERES|Travel     |
|TOMATOES HELL...|KENNETH   |HOFFMAN  |Travel     |
|TOMATOES HELL...|PENELOPE  |MONROE   |Travel     |
|TOMATOES HELL...|RICHARD   |PENN     |Travel     |
|TOMATOES HELL...|VIVIEN    |BASINGER |Travel     |
|TOMATOES HELL...|WARREN    |NOLTE    |Travel     |
|TOMORROW HUSTLER|GARY      |PHOENIX  |Classics   |
|TOMORROW HUSTLER|GEOFFREY  |HESTON   |Classics   |
|TOMORROW HUSTLER|MATTHEW   |JOHANSSON|Classics   |
|TOMORROW HUSTLER|MATTHEW   |LEIGH    |Classics   |
|TOMORROW HUSTLER|MINNIE    |ZELLWEGER|Classics   |
|TOMORROW HUSTLER|REESE     |KILMER   |Classics   |
|TOOTSIE PILOT   |CUBA      |BIRCH    |Children   |
|TOOTSIE PILOT   |GENE      |HOPKINS  |Children   |
|TOOTSIE PILOT   |NICK      |STALLONE |Children   |
|TOOTSIE PILOT   |VIVIEN    |BASINGER |Children   |
|TOOTSIE PILOT   |ZERO      |CAGE     |Children   |
|TORQUE BOUND    |ADAM      |HOPPER   |Drama      |
|TORQUE BOUND    |GENE      |HOPKINS  |Drama      |
|TORQUE BOUND    |KENNETH   |HOFFMAN  |Drama      |
|TORQUE BOUND    |NATALIE   |HOPKINS  |Drama      |
|TORQUE BOUND    |UMA       |WOOD     |Drama      |
|TOURIST PELICAN |BEN       |HARRIS   |Sports     |
|TOURIST PELICAN |OLYMPIA   |PFEIFFER |Sports     |
|TOURIST PELICAN |PENELOPE  |MONROE   |Sports     |
|TOWERS HURRICANE|ADAM      |HOPPER   |Classics   |
|TOWERS HURRICANE|CATE      |MCQUEEN  |Classics   |
|TOWERS HURRICANE|CUBA      |BIRCH    |Classics   |
|TOWERS HURRICANE|RUSSELL   |TEMPLE   |Classics   |
|TOWN ARK        |GRACE     |MOSTEL   |Foreign    |
|TOWN ARK        |REESE     |KILMER   |Foreign    |
|TOWN ARK        |VAL       |BOLGER   |Foreign    |
|TOWN ARK        |WARREN    |JACKMAN  |Foreign    |
|TRACY CIDER     |GRACE     |MOSTEL   |Animation  |
|TRACY CIDER     |REESE     |KILMER   |Animation  |
|TRACY CIDER     |SEAN      |GUINESS  |Animation  |
|TRADING PINOC...|BETTE     |NICHOLSON|Sports     |
|TRADING PINOC...|MILLA     |KEITEL   |Sports     |
|TRADING PINOC...|NICK      |STALLONE |Sports     |
|TRAFFIC HOBBIT  |DARYL     |WAHLBERG |Travel     |
|TRAFFIC HOBBIT  |JOE       |SWANK    |Travel     |
|TRAFFIC HOBBIT  |MATTHEW   |LEIGH    |Travel     |
|TRAFFIC HOBBIT  |OLYMPIA   |PFEIFFER |Travel     |
|TRAIN BUNCH     |ADAM      |HOPPER   |Horror     |
|TRAIN BUNCH     |JULIA     |MCQUEEN  |Horror     |
|TRAIN BUNCH     |PENELOPE  |CRONYN   |Horror     |
|TRAIN BUNCH     |RIP       |CRAWFORD |Horror     |
|TRAINSPOTTING...|GINA      |DEGENERES|Comedy     |
|TRAINSPOTTING...|GREG      |CHAPLIN  |Comedy     |
|TRAINSPOTTING...|RITA      |REYNOLDS |Comedy     |
|TRAINSPOTTING...|RUSSELL   |TEMPLE   |Comedy     |
|TRAMP OTHERS    |BELA      |WALKEN   |Comedy     |
|TRAMP OTHERS    |JADA      |RYDER    |Comedy     |
|TRAMP OTHERS    |RENEE     |BALL     |Comedy     |
|TRAMP OTHERS    |RIP       |CRAWFORD |Comedy     |
|TRAMP OTHERS    |RIVER     |DEAN     |Comedy     |
|TRAMP OTHERS    |SIDNEY    |CROWE    |Comedy     |
|TRANSLATION S...|LAURA     |BRODY    |Drama      |
|TRANSLATION S...|MATTHEW   |CARREY   |Drama      |
|TRANSLATION S...|TOM       |MIRANDA  |Drama      |
|TRAP GUYS       |ALBERT    |NOLTE    |Foreign    |
|TRAP GUYS       |BELA      |WALKEN   |Foreign    |
|TRAP GUYS       |HUMPHREY  |WILLIS   |Foreign    |
|TRAP GUYS       |KENNETH   |PESCI    |Foreign    |
|TRAP GUYS       |VIVIEN    |BERGEN   |Foreign    |
|TRAP GUYS       |WILLIAM   |HACKMAN  |Foreign    |
|TRAP GUYS       |WOODY     |HOFFMAN  |Foreign    |
|TREASURE COMMAND|ALBERT    |JOHANSSON|Horror     |
|TREASURE COMMAND|CATE      |HARRIS   |Horror     |
|TREASURE COMMAND|ELLEN     |PRESLEY  |Horror     |
|TREASURE COMMAND|JENNIFER  |DAVIS    |Horror     |
|TREASURE COMMAND|MARY      |TANDY    |Horror     |
|TREASURE COMMAND|OPRAH     |KILMER   |Horror     |
|TREASURE COMMAND|SPENCER   |DEPP     |Horror     |
|TREATMENT JEKYLL|DARYL     |CRAWFORD |Drama      |
|TREATMENT JEKYLL|GENE      |MCKELLEN |Drama      |
|TREATMENT JEKYLL|GRACE     |MOSTEL   |Drama      |
|TREATMENT JEKYLL|SCARLETT  |DAMON    |Drama      |
|TREATMENT JEKYLL|SIDNEY    |CROWE    |Drama      |
|TRIP NEWTON     |KEVIN     |GARLAND  |Action     |
|TRIP NEWTON     |MATTHEW   |CARREY   |Action     |
|TRIP NEWTON     |PENELOPE  |MONROE   |Action     |
|TRIP NEWTON     |WOODY     |JOLIE    |Action     |
|TROJAN TOMORROW |ANGELINA  |ASTAIRE  |Sci-Fi     |
|TROJAN TOMORROW |CATE      |MCQUEEN  |Sci-Fi     |
|TROJAN TOMORROW |CHRIS     |BRIDGES  |Sci-Fi     |
|TROJAN TOMORROW |ELVIS     |MARX     |Sci-Fi     |
|TROJAN TOMORROW |JODIE     |DEGENERES|Sci-Fi     |
